55,2703.67,2
55,2714.27,2
55,2724.2,2
55,2733.47,2
55,2742.25,2
55,2750.32,2
55,2757.82,2
55,2764.72,2
60,2674.31,2
60,2686.16,2
60,2697.44,2
60,2708.18,2
60,2718.26,2
60,2727.56,2
60,2736.26,2
60,2744.32,2
60,2751.87,2
60,2758.82,2
65,2667.97,2
65,2680.0,2
65,2691.22,2
65,2701.99,2
65,2712.06,2
65,2721.47,2
65,2730.27,2
65,2738.35,2
65,2745.93,2
65,2752.82,2
70,2661.67,2
70,2673.68,2
70,2685.02,2
70,2695.66,2
70,2705.87,2
70,2715.4,2
70,2724.22,2
70,2732.42,2
70,2740.0,2
70,2746.88,2
75,2655.19,2
75,2667.32,2
75,2678.6,2
75,2689.34,2
75,2699.57,2
75,2709.08,2
75,2717.95,2
75,2726.25,2
75,2733.92,2
75,2740.83,2
80,2648.47,2
80,2660.69,2
80,2672.02,2
80,2682.77,2
80,2693.03,2
80,2702.57,2
80,2711.5,2
80,2719.78,2
80,2727.49,2
80,2734.49,2
85,2641.85,2
85,2654.19,2
85,2665.54,2
85,2676.4,2
85,2686.77,2
85,2696.33,2
85,2705.37,2
85,2713.69,2
85,2721.47,2
85,2728.6,2
90,2635.38,2
90,2647.61,2
90,2659.07,2
90,2670.09,2
90,2680.6,2
90,2690.22,2
90,2699.1,2
90,2707.44,2
90,2715.22,2
90,2722.32,2
95,2628.83,2
95,2641.1,2
95,2652.56,2
95,2663.64,2
95,2674.2,2
95,2683.79,2
95,2692.81,2
95,2701.18,2
95,2708.91,2
95,2716.04,2
100,2622.22,2
100,2634.38,2
100,2645.95,2
100,2657.14,2
100,2667.61,2
100,2677.25,2
100,2686.36,2
100,2694.76,2
100,2702.5,2
100,2709.75,2
2003,160554,3
2003,128754,3
2003,174986,3
2003,168483,3
2003,169200,3
2003,167687,3
2003,168040,3
2003,161342,3
2003,166411,3
2003,179179,3
2003,174206,3
2003,181866,3
2004,151207,3
2004,157977,3
2004,180575,3
2004,180160,3
2004,187086,3
2004,181932,3
2004,178173,3
2004,162251,3
2004,168189,3
2004,175916,3
2004,176444,3
2004,170283,3
2005,183445,3
2005,120651,3
2005,177443,3
2005,177871,3
2005,181862,3
2005,181588,3
2005,168313,3
2005,171906,3
2005,171183,3
2005,187184,3
2005,181890,3
2005,188122,3
2006,168202,3
2006,153663,3
2006,178491,3
2006,184175,3
2006,180716,3
2006,176876,3
2006,174222,3
2006,178453,3
2006,182474,3
2006,178900,3
2006,180107,3
2006,192539,3
2003,98051,3
2003,86017,3
2003,109078,3
2003,105493,3
2003,105028,3
2003,100133,3
2003,100776,3
2003,101043,3
2003,105185,3
2003,110371,3
2003,105422,3
2003,119429,3
2004,95826,3
2004,103292,3
2004,108894,3
2004,106731,3
2004,106384,3
2004,99400,3
2004,108292,3
2004,99419,3
2004,104974,3
2004,105552,3
2004,104334,3
2004,102088,3
2005,102644,3
2005,86293,3
2005,107997,3
2005,103579,3
2005,106150,3
2005,107298,3
2005,99300,3
2005,99768,3
2005,100373,3
2005,106920,3
2005,105181,3
2005,103412,3
2006,95218,3
2006,85093,3
2006,107089,3
2006,104287,3
2006,103551,3
2006,105597,3
2006,103461,3
2006,102677,3
2006,96336,3
2006,94747,3
2006,98461,3
2006,102013,3
2003,650156,3
2003,699178,3
2003,778216,3
2003,782326,3
2003,736025,3
2003,700522,3
2003,745863,3
2003,778557,3
2003,701692,3
2003,750598,3
2003,747642,3
2003,772591,3
2004,744970,3
2004,737450,3
2004,826430,3
2004,831984,3
2004,840697,3
2004,830406,3
2004,829881,3
2004,833557,3
2004,806884,3
2004,801663,3
2004,813148,3
2004,817092,3
2005,772671,3
2005,684086,3
2005,853692,3
2005,798523,3
2005,831004,3
2005,831084,3
2005,771483,3
2005,819504,3
2005,773876,3
2005,781452,3
2005,770523,3
2005,783158,3
2006,768459,3
2006,684897,3
2006,837146,3
2006,811209,3
2006,854909,3
2006,813016,3
2006,812298,3
2006,862517,3
2006,820208,3
2006,823271,3
2006,832516,3
2006,854227,3
0.5172413,0.578125,4
0.6206896,0.59375,4
0.24137926,0.3125,4
0.3793103,0.46875003,4
0.46551722,0.40625,4
0.25862068,0.23437499,4
0.20689654,0.28125,4
0.6551724,0.484375,4
0.32758617,0.23437499,4
0.3793103,0.15625001,4
0.2931034,0.25000003,4
0.77586204,0.609375,4
0.31034482,0.45312494,4
0.53448266,0.328125,4
0.6034482,0.671875,4
0.4310344,0.46875003,4
0.17241377,0.578125,4
0.86206883,0.78125,4
0.7586207,0.578125,4
0.53448266,0.45312494,4
1.0,0.6875,4
0.87931025,0.515625,4
0.15517241,0.18750003,4
0.7931034,0.796875,4
0.7931034,0.515625,4
0.34482753,0.23437499,4
0.2931034,0.34375003,4
0.6206896,0.54687494,4
0.6551724,0.59375,4
0.17241377,0.390625,4
0.25862068,0.171875,4
0.34482753,0.29687503,4
0.44827586,0.375,4
0.10344827,0.34375003,4
0.32758617,0.23437499,4
0.34482753,0.28125,4
0.55172414,0.40625,4
0.31034482,0.390625,4
0.6034482,0.45312494,4
0.6034482,0.515625,4
0.34482753,0.328125,4
0.39655167,0.46875003,4
0.67241377,0.59375,4
0.18965513,0.3125,4
0.3793103,0.43749997,4
0.13793105,0.34375003,4
0.20689654,0.328125,4
0.36206895,0.578125,4
0.7068965,0.71875,4
0.86206883,0.796875,4
0.36,0.58,4
0.47,0.52,4
0.47,0.39,4
0.42,0.35,4
0.65,0.65,4
0.45,0.41,4
0.3,0.32,4
0.45,0.51,4
0.59,0.67,4
0.35,0.52,4
0.64,0.62,4
0.67,0.62,4
0.54,0.55,4
0.4,0.38,4
0.53,0.51,4
0.5,0.64,4
0.6,0.5,4
0.35,0.58,4
0.39,0.58,4
0.29,0.32,4
0.39,0.47,4
0.64,0.6,4
0.43,0.57,4
0.59,0.48,4
0.26,0.36,4
0.58,0.5,4
0.41,0.39,4
0.36,0.68,4
0.42,0.43,4
0.49,0.47,4
0.4,0.42,4
0.54,0.49,4
0.57,0.51,4
0.42,0.42,4
0.39,0.42,4
0.31,0.44,4
0.66,0.45,4
0.38,0.68,4
0.31,0.31,4
0.38,0.37,4
0.24,0.34,4
0.54,0.38,4
0.48,0.64,4
0.32,0.57,4
0.59,0.5,4
0.75,0.7,4
0.44,0.42,4
0.63,0.56,4
0.58,0.58,4
0.72,0.61,4
0.5172413,0.5777777,4
0.6206896,0.62222224,4
0.24137926,0.5999999,4
0.3793103,0.5999999,4
0.46551722,1.0,4
0.25862068,0.73333335,4
0.20689654,0.79999995,4
0.6551724,0.53333324,4
0.32758617,0.6444444,4
0.3793103,0.75555557,4
0.2931034,0.6444444,4
0.77586204,0.4666666,4
0.31034482,0.68888885,4
0.53448266,0.711111,4
0.6034482,0.79999995,4
0.4310344,0.48888886,4
0.17241377,0.8888889,4
0.86206883,0.4666666,4
0.7586207,0.53333324,4
0.53448266,0.48888886,4
1.0,0.39999995,4
0.87931025,0.44444442,4
0.15517241,0.77777773,4
0.7931034,0.8222222,4
0.7931034,0.6666666,4
0.34482753,0.6666666,4
0.2931034,0.75555557,4
0.6206896,0.77777773,4
0.6551724,0.62222224,4
0.17241377,0.711111,4
0.25862068,0.68888885,4
0.34482753,0.6666666,4
0.44827586,0.5111111,4
0.10344827,0.79999995,4
0.32758617,0.84444433,4
0.34482753,0.68888885,4
0.55172414,0.5111111,4
0.31034482,0.8222222,4
0.6034482,0.73333335,4
0.6034482,0.84444433,4
0.34482753,0.75555557,4
0.39655167,0.8666667,4
0.67241377,0.4222222,4
0.18965513,0.3111111,4
0.3793103,0.84444433,4
0.13793105,0.91111106,4
0.20689654,0.77777773,4
0.36206895,0.62222224,4
0.7068965,0.68888885,4
0.86206883,0.4222222,4
0.36,0.35,4
0.47,0.5,4
0.47,0.55,4
0.42,0.54,4
0.65,0.52,4
0.45,0.5,4
0.3,0.57,4
0.45,0.5,4
0.59,0.56,4
0.35,0.48,4
0.64,0.29,4
0.67,0.54,4
0.54,0.34,4
0.4,0.53,4
0.53,0.55,4
0.5,0.57,4
0.6,0.57,4
0.35,0.54,4
0.39,0.5,4
0.29,0.58,4
0.39,0.56,4
0.64,0.57,4
0.43,0.53,4
0.59,0.5,4
0.26,0.47,4
0.58,0.5,4
0.41,0.44,4
0.36,0.46,4
0.42,0.56,4
0.49,0.53,4
0.4,0.71,4
0.54,0.49,4
0.57,0.53,4
0.42,0.42,4
0.39,0.38,4
0.31,0.53,4
0.66,0.5,4
0.38,0.44,4
0.31,0.56,4
0.38,0.56,4
0.24,0.69,4
0.54,0.52,4
0.48,0.61,4
0.32,0.5,4
0.59,0.52,4
0.75,0.38,4
0.44,0.6,4
0.63,0.45,4
0.58,0.58,4
0.72,0.37,4
0.5172413,0.06329113,4
0.6206896,0.0886076,4
0.24137926,0.5822785,4
0.3793103,0.72151893,4
0.46551722,0.3544304,4
0.25862068,0.16455695,4
0.20689654,0.3417721,4
0.6551724,0.1392405,4
0.32758617,0.037974685,4
0.3793103,0.16455695,4
0.2931034,0.10126582,4
0.77586204,0.27848104,4
0.31034482,0.0886076,4
0.53448266,0.1392405,4
0.6034482,0.20253164,4
0.4310344,0.02531646,4
0.17241377,0.05063291,4
0.86206883,0.22784808,4
0.7586207,0.27848104,4
0.53448266,0.4556962,4
1.0,0.20253164,4
0.87931025,0.25316456,4
0.15517241,0.12658228,4
0.7931034,0.49367085,4
0.7931034,0.25316456,4
0.34482753,0.16455695,4
0.2931034,0.443038,4
0.6206896,0.18987343,4
0.6551724,0.02531646,4
0.17241377,0.1392405,4
0.25862068,0.556962,4
0.34482753,0.30379745,4
0.44827586,0.0,4
0.10344827,0.012658235,4
0.32758617,0.0886076,4
0.34482753,0.20253164,4
0.55172414,0.6708861,4
0.31034482,0.18987343,4
0.6034482,0.40506327,4
0.6034482,0.40506327,4
0.34482753,0.5316456,4
0.39655167,0.62025315,4
0.67241377,0.443038,4
0.18965513,0.10126582,4
0.3793103,0.27848104,4
0.13793105,0.48101264,4
0.20689654,0.15189874,4
0.36206895,0.21518987,4
0.7068965,0.3544304,4
0.86206883,0.25316456,4
0.36,0.24,4
0.47,0.4,4
0.47,0.24,4
0.42,0.18,4
0.65,0.16,4
0.45,0.46,4
0.3,0.19,4
0.45,0.16,4
0.59,0.41,4
0.35,0.22,4
0.64,0.28,4
0.67,0.43,4
0.54,0.31,4
0.4,0.16,4
0.53,0.05,4
0.5,0.15,4
0.6,0.25,4
0.35,0.16,4
0.39,0.26,4
0.29,0.15,4
0.39,0.16,4
0.64,0.19,4
0.43,0.16,4
0.59,0.14,4
0.26,0.34,4
0.58,0.12,4
0.41,0.34,4
0.36,0.16,4
0.42,0.1,4
0.49,0.16,4
0.4,0.21,4
0.54,0.2,4
0.57,0.18,4
0.42,0.2,4
0.39,0.4,4
0.31,0.23,4
0.66,0.23,4
0.38,0.45,4
0.31,0.33,4
0.38,0.21,4
0.24,0.18,4
0.54,0.18,4
0.48,0.23,4
0.32,0.15,4
0.59,0.28,4
0.75,0.27,4
0.44,0.21,4
0.63,0.58,4
0.58,0.49,4
0.72,0.3,4
0.5172413,0.5,4
0.6206896,0.5,4
0.24137926,0.5,4
0.3793103,0.5,4
0.46551722,0.5,4
0.25862068,0.5,4
0.20689654,0.5,4
0.6551724,0.5,4
0.32758617,0.5,4
0.3793103,0.5,4
0.2931034,0.5,4
0.77586204,0.5,4
0.31034482,0.5,4
0.53448266,0.5,4
0.6034482,0.5,4
0.4310344,0.5,4
0.17241377,0.5,4
0.86206883,0.5,4
0.7586207,0.5,4
0.53448266,0.5,4
1.0,0.5,4
0.87931025,0.5,4
0.15517241,0.5,4
0.7931034,0.5,4
0.7931034,0.5,4
0.34482753,0.5,4
0.2931034,0.5,4
0.6206896,0.5,4
0.6551724,0.5,4
0.17241377,0.5,4
0.25862068,0.5,4
0.34482753,0.5,4
0.44827586,0.5,4
0.10344827,0.5,4
0.32758617,0.5,4
0.34482753,0.5,4
0.55172414,0.5,4
0.31034482,0.5,4
0.6034482,0.5,4
0.6034482,0.5,4
0.34482753,0.5,4
0.39655167,0.5,4
0.67241377,0.5,4
0.18965513,0.5,4
0.3793103,0.5,4
0.13793105,0.5,4
0.20689654,0.5,4
0.36206895,0.5,4
0.7068965,0.5,4
0.86206883,0.5,4
0.36,0.5,4
0.47,0.5,4
0.47,0.5,4
0.42,0.5,4
0.65,0.5,4
0.45,0.5,4
0.3,0.5,4
0.45,0.5,4
0.59,0.5,4
0.35,0.5,4
0.64,0.5,4
0.67,0.5,4
0.54,0.5,4
0.4,0.5,4
0.53,0.5,4
0.5,0.5,4
0.6,0.5,4
0.35,0.5,4
0.39,0.5,4
0.29,0.5,4
0.39,0.5,4
0.64,0.5,4
0.43,0.5,4
0.59,0.5,4
0.26,0.5,4
0.58,0.5,4
0.41,0.5,4
0.36,0.5,4
0.42,0.5,4
0.49,0.5,4
0.4,0.5,4
0.54,0.5,4
0.57,0.5,4
0.42,0.5,4
0.39,0.5,4
0.31,0.5,4
0.66,0.5,4
0.38,0.5,4
0.31,0.5,4
0.38,0.5,4
0.24,0.5,4
0.54,0.5,4
0.48,0.5,4
0.32,0.5,4
0.59,0.5,4
0.75,0.5,4
0.44,0.5,4
0.63,0.5,4
0.58,0.5,4
0.72,0.5,4
0.5172413,0.0,4
0.6206896,0.0,4
0.24137926,0.0,4
0.3793103,0.0,4
0.46551722,0.0,4
0.25862068,0.0,4
0.20689654,0.0,4
0.6551724,0.0,4
0.32758617,0.0,4
0.3793103,0.0,4
0.2931034,0.0,4
0.77586204,0.0,4
0.31034482,0.0,4
0.53448266,0.0,4
0.6034482,0.0,4
0.4310344,0.0,4
0.17241377,0.0,4
0.86206883,0.0,4
0.7586207,0.0,4
0.53448266,0.0,4
1.0,0.0,4
0.87931025,0.0,4
0.15517241,0.0,4
0.7931034,0.0,4
0.7931034,0.0,4
0.34482753,0.0,4
0.2931034,0.0,4
0.6206896,0.0,4
0.6551724,0.0,4
0.17241377,0.0,4
0.25862068,0.0,4
0.34482753,0.0,4
0.44827586,0.0,4
0.10344827,0.0,4
0.32758617,0.0,4
0.34482753,0.0,4
0.55172414,0.0,4
0.31034482,0.0,4
0.6034482,0.0,4
0.6034482,0.0,4
0.34482753,0.0,4
0.39655167,0.0,4
0.67241377,1.0,4
0.18965513,0.0,4
0.3793103,0.0,4
0.13793105,0.0,4
0.20689654,0.0,4
0.36206895,0.0,4
0.7068965,0.0,4
0.86206883,0.0,4
0.36,0.0,4
0.47,0.0,4
0.47,0.0,4
0.42,0.0,4
0.65,0.0,4
0.45,0.5,4
0.3,0.0,4
0.45,0.0,4
0.59,0.0,4
0.35,0.0,4
0.64,0.0,4
0.67,0.0,4
0.54,0.0,4
0.4,0.0,4
0.53,0.0,4
0.5,0.0,4
0.6,0.0,4
0.35,0.0,4
0.39,0.0,4
0.29,0.0,4
0.39,0.0,4
0.64,0.0,4
0.43,0.0,4
0.59,0.0,4
0.26,0.0,4
0.58,0.0,4
0.41,0.0,4
0.36,0.0,4
0.42,0.0,4
0.49,0.0,4
0.4,0.0,4
0.54,0.0,4
0.57,0.0,4
0.42,0.0,4
0.39,0.0,4
0.31,0.0,4
0.66,0.0,4
0.38,0.0,4
0.31,0.0,4
0.38,0.0,4
0.24,0.0,4
0.54,0.0,4
0.48,0.0,4
0.32,0.0,4
0.59,0.0,4
0.75,0.0,4
0.44,0.0,4
0.63,0.0,4
0.58,0.0,4
0.72,0.0,4
0.5172413,0.5,4
0.6206896,0.7272727,4
0.24137926,0.5,4
0.3793103,0.7272727,4
0.46551722,0.5454546,4
0.25862068,0.7272727,4
0.20689654,0.7272727,4
0.6551724,0.409091,4
0.32758617,0.5454546,4
0.3793103,0.5454546,4
0.2931034,0.5909091,4
0.77586204,0.5454546,4
0.31034482,0.9545455,4
0.53448266,1.0,4
0.6034482,0.5454546,4
0.4310344,0.909091,4
0.17241377,0.7272727,4
0.86206883,0.2727273,4
0.7586207,0.77272743,4
0.53448266,0.5909091,4
1.0,0.77272743,4
0.87931025,1.0,4
0.15517241,0.5,4
0.7931034,0.13636366,4
0.7931034,0.9545455,4
0.34482753,0.6818182,4
0.2931034,0.818182,4
0.6206896,0.409091,4
0.6551724,0.5454546,4
0.17241377,0.5909091,4
0.25862068,0.77272743,4
0.34482753,0.6818182,4
0.44827586,0.6818182,4
0.10344827,0.818182,4
0.32758617,0.909091,4
0.34482753,0.8636365,4
0.55172414,0.4545455,4
0.31034482,0.31818184,4
0.6034482,0.5909091,4
0.6034482,0.04545451,4
0.34482753,0.7272727,4
0.39655167,0.9545455,4
0.67241377,0.5909091,4
0.18965513,0.818182,4
0.3793103,0.6363637,4
0.13793105,0.6363637,4
0.20689654,0.36363634,4
0.36206895,0.5909091,4
0.7068965,0.409091,4
0.86206883,0.7272727,4
0.36,0.44,4
0.47,0.41,4
0.47,0.47,4
0.42,0.56,4
0.65,0.6,4
0.45,0.5,4
0.3,0.48,4
0.45,0.52,4
0.59,0.47,4
0.35,0.26,4
0.64,0.51,4
0.67,0.53,4
0.54,0.54,4
0.4,0.52,4
0.53,0.45,4
0.5,0.47,4
0.6,0.41,4
0.35,0.51,4
0.39,0.54,4
0.29,0.5,4
0.39,0.47,4
0.64,0.43,4
0.43,0.54,4
0.59,0.45,4
0.26,0.53,4
0.58,0.48,4
0.41,0.48,4
0.36,0.53,4
0.42,0.49,4
0.49,0.48,4
0.4,0.54,4
0.54,0.52,4
0.57,0.56,4
0.42,0.49,4
0.39,0.49,4
0.31,0.51,4
0.66,0.49,4
0.38,0.53,4
0.31,0.52,4
0.38,0.49,4
0.24,0.52,4
0.54,0.48,4
0.48,0.6,4
0.32,0.53,4
0.59,0.55,4
0.75,0.49,4
0.44,0.57,4
0.63,0.51,4
0.58,0.49,4
0.72,0.57,4
0.5172413,0.0,4
0.6206896,0.0,4
0.24137926,0.0,4
0.3793103,0.0,4
0.46551722,0.0,4
0.25862068,0.11363638,4
0.20689654,0.06818182,4
0.6551724,0.0,4
0.32758617,0.4090909,4
0.3793103,0.0,4
0.2931034,0.0,4
0.77586204,0.0,4
0.31034482,0.0,4
0.53448266,0.11363638,4
0.6034482,0.0,4
0.4310344,0.2272727,4
0.17241377,0.56818175,4
0.86206883,0.0,4
0.7586207,0.06818182,4
0.53448266,0.0,4
1.0,0.0,4
0.87931025,0.0,4
0.15517241,0.090909064,4
0.7931034,0.2954545,4
0.7931034,0.0,4
0.34482753,0.13636364,4
0.2931034,0.36363634,4
0.6206896,0.0,4
0.6551724,0.0,4
0.17241377,0.0,4
0.25862068,0.0,4
0.34482753,0.47727272,4
0.44827586,0.11363638,4
0.10344827,0.0,4
0.32758617,0.0,4
0.34482753,0.0,4
0.55172414,0.0,4
0.31034482,0.0,4
0.6034482,0.0,4
0.6034482,0.0,4
0.34482753,0.0,4
0.39655167,0.0,4
0.67241377,0.0,4
0.18965513,0.0,4
0.3793103,0.2954545,4
0.13793105,0.25000003,4
0.20689654,0.0,4
0.36206895,0.13636364,4
0.7068965,0.0,4
0.86206883,0.0,4
0.36,0.22,4
0.47,0.22,4
0.47,0.22,4
0.42,0.22,4
0.65,0.22,4
0.45,0.27,4
0.3,0.55,4
0.45,1.0,4
0.59,0.22,4
0.35,0.22,4
0.64,0.22,4
0.67,0.22,4
0.54,0.22,4
0.4,0.27,4
0.53,0.25,4
0.5,0.22,4
0.6,0.26,4
0.35,0.22,4
0.39,0.59,4
0.29,0.3,4
0.39,0.22,4
0.64,0.22,4
0.43,0.22,4
0.59,0.25,4
0.26,0.72,4
0.58,0.25,4
0.41,0.4,4
0.36,0.28,4
0.42,0.22,4
0.49,0.27,4
0.4,0.32,4
0.54,0.22,4
0.57,0.25,4
0.42,0.22,4
0.39,0.47,4
0.31,0.32,4
0.66,0.22,4
0.38,0.22,4
0.31,0.33,4
0.38,0.22,4
0.24,0.22,4
0.54,0.22,4
0.48,0.22,4
0.32,0.22,4
0.59,0.25,4
0.75,0.22,4
0.44,0.22,4
0.63,0.22,4
0.58,0.26,4
0.72,0.22,4
0.578125,0.5172413,4
0.59375,0.6206896,4
0.3125,0.24137926,4
0.46875003,0.3793103,4
0.40625,0.46551722,4
0.23437499,0.25862068,4
0.28125,0.20689654,4
0.484375,0.6551724,4
0.23437499,0.32758617,4
0.15625001,0.3793103,4
0.25000003,0.2931034,4
0.609375,0.77586204,4
0.45312494,0.31034482,4
0.328125,0.53448266,4
0.671875,0.6034482,4
0.46875003,0.4310344,4
0.578125,0.17241377,4
0.78125,0.86206883,4
0.578125,0.7586207,4
